src,flight,scheduled_dept,actual_dept,dept_gate,scheduled_arrival,actual_arrival,arrival_gate
flightaware,2011-12-31-AA-1007-MIA-PHX,2011-12-31 04:55PM EST,2011-12-31 05:00PM EST, D30 ,2011-12-31 07:31PM MST,2011-12-31 07:20PM MST, 6 
wunderground,2011-12-31-AA-1007-MIA-PHX,2011-12-31 04:55PM EST,2011-12-31 05:00PM EST, D30 ,2011-12-31 07:31PM MST,2011-12-31 07:20PM MST, 6 
flights,2011-12-31-AA-1007-MIA-PHX,,2011-12-31 04:45 PM,D30,,2011-12-31 07:34 PM,6
businesstravellogue,2011-12-31-AA-1007-MIA-PHX,,2011-12-31 04:45 PM,D30,,2011-12-31 07:34 PM,6
flylouisville,2011-12-31-AA-1007-MIA-PHX,,2011-12-31 04:45 PM,D30,,2011-12-31 07:34 PM,6
flightstats,2011-12-31-AA-1007-MIA-PHX,2011-12-31 4:55 PM,2011-12-31 4:45 PM,,2011-12-31 8:05 PM,2011-12-31 7:34 PM,
quicktrip,2011-12-31-AA-1007-MIA-PHX,2011-12-31 4:55 PM,2011-12-31 4:45 PM,,2011-12-31 8:05 PM,2011-12-31 7:34 PM,
flightview,2011-12-31-AA-1007-MIA-PHX,,5:00 PMDec 31,,,7:32 PMDec 31,
panynj,2011-12-31-AA-1007-MIA-PHX,,5:00 PMDec 31,,,7:32 PMDec 31,
gofox,2011-12-31-AA-1007-MIA-PHX,,5:00 PMDec 31,,,7:32 PMDec 31,
foxbusiness,2011-12-31-AA-1007-MIA-PHX,,5:00 PMDec 31,,,7:32 PMDec 31,
allegiantair,2011-12-31-AA-1007-MIA-PHX,,5:00 PMDec 31,,,7:32 PMDec 31,
boston,2011-12-31-AA-1007-MIA-PHX,,5:00 PMDec 31,,,7:32 PMDec 31,
orbitz,2011-12-31-AA-1007-MIA-PHX,4:55pDec 31,4:45pDec 31, D30,8:05pDec 31,7:34pDec 31, 6
ifly,2011-12-31-AA-1007-MIA-PHX,2011-12-31 4:55 PM,2011-12-31 4:45 PM,,2011-12-31 8:05 PM,2011-12-31 7:34 PM,
usatoday,2011-12-31-AA-1007-MIA-PHX,,5:00 PMDec 31,,,7:32 PMDec 31,
flightwise,2011-12-31-AA-1007-MIA-PHX,2011-12-31 04:55PM EST,2011-12-31 05:00PM EST, D30 ,2011-12-31 07:31PM MST,2011-12-31 07:20PM MST, 6 
flightarrival,2011-12-31-AA-1007-MIA-PHX,,5:00 PMDec 31,,,7:32 PMDec 31,
ua,2011-12-31-UA-1500-IAH-GUA,Sat- Dec 31 8:50 AM,Sat- Dec 31 8:47 AM            On Time,E16,Sat- Dec 31 11:43 AM,Sat- Dec 31 11:43 AM,--
airtravelcenter,2011-12-31-UA-1500-IAH-GUA,,12/31/11 9:07 AM (-06:00),,,12/31/11 11:27 AM (-06:00),
myrateplan,2011-12-31-UA-1500-IAH-GUA,,12/31/11 9:07 AM (-06:00),,,12/31/11 11:27 AM (-06:00),
helloflight,2011-12-31-UA-1500-IAH-GUA,,12/31/11 9:07 AM (-06:00),,,12/31/11 11:27 AM (-06:00),
flytecomm,2011-12-31-UA-1500-IAH-GUA,,12/31/11 9:07 AM (-06:00),,,12/31/11 11:27 AM (-06:00),
flights,2011-12-31-UA-1500-IAH-GUA,,2011-12-31 08:47 AM,16,,2011-12-31 11:43 AM,HOLD
businesstravellogue,2011-12-31-UA-1500-IAH-GUA,,2011-12-31 08:47 AM,16,,2011-12-31 11:43 AM,HOLD
flylouisville,2011-12-31-UA-1500-IAH-GUA,,2011-12-31 08:47 AM,16,,2011-12-31 11:43 AM,HOLD
flightview,2011-12-31-UA-1500-IAH-GUA,,9:07 AMDec 31,,,11:29 AMDec 31,
panynj,2011-12-31-UA-1500-IAH-GUA,,9:07 AMDec 31,,,11:29 AMDec 31,
gofox,2011-12-31-UA-1500-IAH-GUA,,9:07 AMDec 31,,,11:29 AMDec 31,
foxbusiness,2011-12-31-UA-1500-IAH-GUA,,9:07 AMDec 31,,,11:29 AMDec 31,
allegiantair,2011-12-31-UA-1500-IAH-GUA,,9:07 AMDec 31,,,11:29 AMDec 31,
boston,2011-12-31-UA-1500-IAH-GUA,,9:07 AMDec 31,,,11:29 AMDec 31,
orbitz,2011-12-31-UA-1500-IAH-GUA,8:50aDec 31,8:47aDec 31, E16,11:35aDec 31,, -
aa,2011-12-31-AA-1640-MIA-MCO,December 31- 2011               06:30 PM    ,December 31- 2011     , D1,December 31- 2011               07:25 PM    ,December 31- 2011     , 14    
flightexplorer,2011-12-31-AA-1640-MIA-MCO,12/31/2011 6:30PM EST,,,12/31/2011 7:25PM EST,,
airtravelcenter,2011-12-31-AA-1640-MIA-MCO,,12/31/11 6:49 PM (-05:00),,,12/31/11 7:27 PM (-05:00),
myrateplan,2011-12-31-AA-1640-MIA-MCO,,12/31/11 6:49 PM (-05:00),,,12/31/11 7:27 PM (-05:00),
helloflight,2011-12-31-AA-1640-MIA-MCO,,12/31/11 6:49 PM (-05:00),,,12/31/11 7:27 PM (-05:00),
flytecomm,2011-12-31-AA-1640-MIA-MCO,,12/31/11 6:49 PM (-05:00),,,12/31/11 7:27 PM (-05:00),
flightaware,2011-12-31-AA-1640-MIA-MCO,2011-12-31 06:30PM EST,2011-12-31 06:40PM EST, D1 ,2011-12-31 07:05PM EST,2011-12-31 07:15PM EST, 14 
wunderground,2011-12-31-AA-1640-MIA-MCO,2011-12-31 06:30PM EST,2011-12-31 06:40PM EST, D1 ,2011-12-31 07:05PM EST,2011-12-31 07:15PM EST, 14 
flights,2011-12-31-AA-1640-MIA-MCO,06:30 PM  Sat 31-Dec-2011,,D1,07:25 PM  Sat 31-Dec-2011,,14
businesstravellogue,2011-12-31-AA-1640-MIA-MCO,06:30 PM  Sat 31-Dec-2011,,D1,07:25 PM  Sat 31-Dec-2011,,14
flylouisville,2011-12-31-AA-1640-MIA-MCO,06:30 PM  Sat 31-Dec-2011,,D1,07:25 PM  Sat 31-Dec-2011,,14
flightstats,2011-12-31-AA-1640-MIA-MCO,2011-12-31 6:30 PM,2011-12-31 6:30 PM (Estimated),,2011-12-31 7:25 PM,2011-12-31 7:25 PM (Estimated),
quicktrip,2011-12-31-AA-1640-MIA-MCO,2011-12-31 6:30 PM,2011-12-31 6:30 PM (Estimated),,2011-12-31 7:25 PM,2011-12-31 7:25 PM (Estimated),
world-flight-tracker,2011-12-31-AA-1640-MIA-MCO,2011-12-31 6:30 PM,2011-12-31 6:30 PM (Estimated),,2011-12-31 7:25 PM,2011-12-31 7:25 PM (Estimated),
flightview,2011-12-31-AA-1640-MIA-MCO,6:30 PM- Dec 31,,,7:25 PM- Dec 31,,
panynj,2011-12-31-AA-1640-MIA-MCO,6:30 PM- Dec 31,,,7:25 PM- Dec 31,,
gofox,2011-12-31-AA-1640-MIA-MCO,6:30 PM- Dec 31,,,7:25 PM- Dec 31,,
foxbusiness,2011-12-31-AA-1640-MIA-MCO,6:30 PM- Dec 31,,,7:25 PM- Dec 31,,
allegiantair,2011-12-31-AA-1640-MIA-MCO,6:30 PM- Dec 31,,,7:25 PM- Dec 31,,
boston,2011-12-31-AA-1640-MIA-MCO,6:30 PM- Dec 31,Not Available,,7:25 PM- Dec 31,Not Available,
travelocity,2011-12-31-AA-1640-MIA-MCO,Dec 31 - 6:30pm,Dec 31 - Not Available,D1,Dec 31 - 7:25pm,Dec 31 - Not Available,14
orbitz,2011-12-31-AA-1640-MIA-MCO,6:30pDec 31,, D1,7:25pDec 31,, 14
weather,2011-12-31-AA-1640-MIA-MCO,2011-12-31 06:30 PM,2011-12-31 07:34 PM,,2011-12-31 07:25 PM,2011-12-31 08:16 PM,
mco,2011-12-31-AA-1640-MIA-MCO,,,,2011-12-31 Sat  19:25,2011-12-31 Sat  19:27,14?
flightwise,2011-12-31-AA-1640-MIA-MCO,2011-12-31 06:30PM EST,2011-12-31 06:40PM EST, D1 ,2011-12-31 07:05PM EST,2011-12-31 07:15PM EST, 14 
ua,2011-12-31-UA-37-EDI-EWR,Sat- Dec 31 9:05 AM,Sat- Dec 31 8:53 AM,--,Sat- Dec 31 11:53 AM,Sat- Dec 31 11:37 AM,C136
airtravelcenter,2011-12-31-UA-37-EDI-EWR,,12/31/11 9:01 AM (-00:00),,,12/31/11 11:30 AM (-05:00),
myrateplan,2011-12-31-UA-37-EDI-EWR,,12/31/11 9:01 AM (-00:00),,,12/31/11 11:30 AM (-05:00),
helloflight,2011-12-31-UA-37-EDI-EWR,,12/31/11 9:01 AM (-00:00),,,12/31/11 11:30 AM (-05:00),
flytecomm,2011-12-31-UA-37-EDI-EWR,,12/31/11 9:01 AM (-00:00),,,12/31/11 11:30 AM (-05:00),
flights,2011-12-31-UA-37-EDI-EWR,,2011-12-31 08:53 AM,,,2011-12-31 11:37 AM,136
businesstravellogue,2011-12-31-UA-37-EDI-EWR,,2011-12-31 08:53 AM,,,2011-12-31 11:37 AM,136
flylouisville,2011-12-31-UA-37-EDI-EWR,,2011-12-31 08:53 AM,,,2011-12-31 11:37 AM,136
flightview,2011-12-31-UA-37-EDI-EWR,,9:01 AMDec 31,,,11:37 AMDec 31,
panynj,2011-12-31-UA-37-EDI-EWR,,9:01 AMDec 31,,,11:37 AMDec 31,
gofox,2011-12-31-UA-37-EDI-EWR,,9:01 AMDec 31,,,11:37 AMDec 31,
foxbusiness,2011-12-31-UA-37-EDI-EWR,,9:01 AMDec 31,,,11:37 AMDec 31,
allegiantair,2011-12-31-UA-37-EDI-EWR,,9:01 AMDec 31,,,11:37 AMDec 31,
boston,2011-12-31-UA-37-EDI-EWR,,9:01 AMDec 31,,,11:27 AMDec 31,
travelocity,2011-12-31-UA-37-EDI-EWR,Dec 31 - 9:05am,Dec 31 - Contact Airline,Not provided by airline,Dec 31 - 11:53am,Dec 31 - Contact Airline,Not provided by airline
orbitz,2011-12-31-UA-37-EDI-EWR,9:05aDec 31,8:53aDec 31, -,11:53aDec 31,11:37aDec 31, -
weather,2011-12-31-UA-37-EDI-EWR,2011-12-31 09:05 AM,,,2011-12-31 11:53 AM,,
usatoday,2011-12-31-UA-37-EDI-EWR,,9:01 AMDec 31,,,11:27 AMDec 31,
mytripandmore,2011-12-31-UA-37-EDI-EWR,Dec 31 - 9:05am,Dec 31 - Contact Airline,Not provided by airline,Dec 31 - 11:53am,Dec 31 - Contact Airline,Not provided by airline
ua,2011-12-31-UA-3050-PHX-CLT,Sat- Dec 31 11:05 AM,Sat- Dec 31 11:14 AM,A30,Sat- Dec 31 4:57 PM,Sat- Dec 31 4:56 PM,B3
airtravelcenter,2011-12-31-UA-3050-PHX-CLT,12/31/11 11:05 AM (-07:00),,,12/31/11 4:57 PM (-05:00),,
myrateplan,2011-12-31-UA-3050-PHX-CLT,12/31/11 11:05 AM (-07:00),,,12/31/11 4:57 PM (-05:00),,
helloflight,2011-12-31-UA-3050-PHX-CLT,12/31/11 11:05 AM (-07:00),,,12/31/11 4:57 PM (-05:00),,
flytecomm,2011-12-31-UA-3050-PHX-CLT,12/31/11 11:05 AM (-07:00),,,12/31/11 4:57 PM (-05:00),,
flightaware,2011-12-31-UA-3050-PHX-CLT,2011-12-31 11:05AM MST,2011-12-31 11:34AM MST,,2011-12-31 04:47PM EST,2011-12-31 04:48PM EST,
wunderground,2011-12-31-UA-3050-PHX-CLT,2011-12-31 11:05AM MST,2011-12-31 11:34AM MST,,2011-12-31 04:47PM EST,2011-12-31 04:48PM EST,
flights,2011-12-31-UA-3050-PHX-CLT,11:05 AM  Sat 31-Dec-2011,11:14 AM  Sat 31-Dec-2011,A30,04:57 PM  Sat 31-Dec-2011,04:56 PM  Sat 31-Dec-2011,B3
businesstravellogue,2011-12-31-UA-3050-PHX-CLT,11:05 AM  Sat 31-Dec-2011,11:14 AM  Sat 31-Dec-2011,A30,04:57 PM  Sat 31-Dec-2011,04:56 PM  Sat 31-Dec-2011,B3
flylouisville,2011-12-31-UA-3050-PHX-CLT,11:05 AM  Sat 31-Dec-2011,11:14 AM  Sat 31-Dec-2011,A30,04:57 PM  Sat 31-Dec-2011,04:56 PM  Sat 31-Dec-2011,B3
flightstats,2011-12-31-UA-3050-PHX-CLT,2011-12-31 11:05 AM,2011-12-31 11:14 AM,,2011-12-31 4:57 PM,2011-12-31 4:56 PM,
quicktrip,2011-12-31-UA-3050-PHX-CLT,2011-12-31 11:05 AM,2011-12-31 11:14 AM,,2011-12-31 4:57 PM,2011-12-31 4:56 PM,
world-flight-tracker,2011-12-31-UA-3050-PHX-CLT,2011-12-31 11:05 AM,2011-12-31 11:14 AM,,2011-12-31 4:57 PM,2011-12-31 4:56 PM,
flightview,2011-12-31-UA-3050-PHX-CLT,11:05 AM- Dec 31,11:34 AM- Dec 31,,4:57 PM- Dec 31,4:52 PM- Dec 31,
panynj,2011-12-31-UA-3050-PHX-CLT,11:05 AM- Dec 31,11:34 AM- Dec 31,,4:57 PM- Dec 31,4:52 PM- Dec 31,
gofox,2011-12-31-UA-3050-PHX-CLT,11:05 AM- Dec 31,11:34 AM- Dec 31,,4:57 PM- Dec 31,4:52 PM- Dec 31,
foxbusiness,2011-12-31-UA-3050-PHX-CLT,11:05 AM- Dec 31,11:34 AM- Dec 31,,4:57 PM- Dec 31,4:52 PM- Dec 31,
allegiantair,2011-12-31-UA-3050-PHX-CLT,11:05 AM- Dec 31,11:34 AM- Dec 31,,4:57 PM- Dec 31,4:52 PM- Dec 31,
boston,2011-12-31-UA-3050-PHX-CLT,11:05 AM- Dec 31,11:34 AM- Dec 31,,4:57 PM- Dec 31,4:52 PM- Dec 31,
travelocity,2011-12-31-UA-3050-PHX-CLT,Dec 31 - 11:05am,Dec 31 - Contact Airline,Not provided by airline,Dec 31 - 4:57pm,Dec 31 - Contact Airline,Not provided by airline
orbitz,2011-12-31-UA-3050-PHX-CLT,11:05aDec 31,11:14aDec 31, -,4:57pDec 31,4:56pDec 31, -
weather,2011-12-31-UA-3050-PHX-CLT,2011-12-31 11:05 AM,,,2011-12-31 04:57 PM,,
mytripandmore,2011-12-31-UA-3050-PHX-CLT,11:05aDec 31,11:14aDec 31, -,4:57pDec 31,4:56pDec 31, -
flightarrival,2011-12-31-UA-3050-PHX-CLT,11:05 AM- Dec 31,11:34 AM- Dec 31,,4:57 PM- Dec 31,4:52 PM- Dec 31,
ua,2011-12-31-UA-3099-PHX-PHL,Sat- Dec 31 11:55 AM,Sat- Dec 31 11:55 AM,A24,Sat- Dec 31 6:17 PM,Sat- Dec 31 6:19 PM,C23
airtravelcenter,2011-12-31-UA-3099-PHX-PHL,,12/31/11 12:06 PM (-07:00),,,12/31/11 6:12 PM (-05:00),
myrateplan,2011-12-31-UA-3099-PHX-PHL,,12/31/11 12:06 PM (-07:00),,,12/31/11 6:12 PM (-05:00),
helloflight,2011-12-31-UA-3099-PHX-PHL,,12/31/11 12:06 PM (-07:00),,,12/31/11 6:12 PM (-05:00),
flytecomm,2011-12-31-UA-3099-PHX-PHL,,12/31/11 12:06 PM (-07:00),,,12/31/11 6:12 PM (-05:00),
flightaware,2011-12-31-UA-3099-PHX-PHL,2011-12-31 11:55AM MST,2011-12-31 12:07PM MST,,2011-12-31 06:07PM EST,2011-12-31 06:02PM EST,
wunderground,2011-12-31-UA-3099-PHX-PHL,2011-12-31 11:55AM MST,2011-12-31 12:07PM MST,,2011-12-31 06:07PM EST,2011-12-31 06:02PM EST,
flights,2011-12-31-UA-3099-PHX-PHL,11:55 AM  Sat 31-Dec-2011,11:55 AM  Sat 31-Dec-2011,A24,06:17 PM  Sat 31-Dec-2011,06:19 PM  Sat 31-Dec-2011,C23
businesstravellogue,2011-12-31-UA-3099-PHX-PHL,11:55 AM  Sat 31-Dec-2011,11:55 AM  Sat 31-Dec-2011,A24,06:17 PM  Sat 31-Dec-2011,06:19 PM  Sat 31-Dec-2011,C23
flylouisville,2011-12-31-UA-3099-PHX-PHL,11:55 AM  Sat 31-Dec-2011,11:55 AM  Sat 31-Dec-2011,A24,06:17 PM  Sat 31-Dec-2011,06:19 PM  Sat 31-Dec-2011,C23
flightstats,2011-12-31-UA-3099-PHX-PHL,2011-12-31 11:55 AM,2011-12-31 11:55 AM,,2011-12-31 6:17 PM,2011-12-31 6:19 PM,
quicktrip,2011-12-31-UA-3099-PHX-PHL,2011-12-31 11:55 AM,2011-12-31 11:55 AM,,2011-12-31 6:17 PM,2011-12-31 6:19 PM,
world-flight-tracker,2011-12-31-UA-3099-PHX-PHL,2011-12-31 11:55 AM,2011-12-31 11:55 AM,,2011-12-31 6:17 PM,2011-12-31 6:19 PM,
flightview,2011-12-31-UA-3099-PHX-PHL,11:55 AM- Dec 31,12:07 PM- Dec 31,Terminal 4,6:17 PM- Dec 31,6:17 PM- Dec 31,C23
panynj,2011-12-31-UA-3099-PHX-PHL,11:55 AM- Dec 31,12:07 PM- Dec 31,Terminal 4,6:17 PM- Dec 31,6:17 PM- Dec 31,C23
gofox,2011-12-31-UA-3099-PHX-PHL,11:55 AM- Dec 31,12:07 PM- Dec 31,,6:17 PM- Dec 31,6:17 PM- Dec 31,
foxbusiness,2011-12-31-UA-3099-PHX-PHL,11:55 AM- Dec 31,12:07 PM- Dec 31,Terminal 4,6:17 PM- Dec 31,6:17 PM- Dec 31,C23
allegiantair,2011-12-31-UA-3099-PHX-PHL,11:55 AM- Dec 31,12:07 PM- Dec 31,Terminal 4,6:17 PM- Dec 31,6:17 PM- Dec 31,C23
boston,2011-12-31-UA-3099-PHX-PHL,11:55 AM- Dec 31,12:07 PM- Dec 31,,6:17 PM- Dec 31,6:13 PM- Dec 31,
travelocity,2011-12-31-UA-3099-PHX-PHL,Dec 31 - 11:55am,Dec 31 - Contact Airline,Not provided by airline,Dec 31 - 6:17pm,Dec 31 - Contact Airline,Not provided by airline
orbitz,2011-12-31-UA-3099-PHX-PHL,11:55aDec 31,11:55aDec 31, -,6:17pDec 31,6:19pDec 31, -
weather,2011-12-31-UA-3099-PHX-PHL,2011-12-31 11:55 AM,,,2011-12-31 06:17 PM,,
usatoday,2011-12-31-UA-3099-PHX-PHL,2011-12-31 11:55 AM,,,2011-12-31 06:17 PM,,
mytripandmore,2011-12-31-UA-3099-PHX-PHL,11:55aDec 31,11:55aDec 31, -,6:17pDec 31,6:19pDec 31, -
aa,2011-12-31-AA-1544-SAN-ORD,December 31- 2011               11:25 AM    ,December 31- 2011               11:29 AM    , 27,December 31- 2011               05:25 PM    ,December 31- 2011               05:14 PM    , H11B    
flightexplorer,2011-12-31-AA-1544-SAN-ORD,,12/31/2011 11:47AM PST,,,12/31/2011 5:11PM CST,
airtravelcenter,2011-12-31-AA-1544-SAN-ORD,,12/31/11 11:47 AM (-08:00),,,12/31/11 5:11 PM (-06:00),
myrateplan,2011-12-31-AA-1544-SAN-ORD,,12/31/11 11:47 AM (-08:00),,,12/31/11 5:11 PM (-06:00),
helloflight,2011-12-31-AA-1544-SAN-ORD,,12/31/11 11:47 AM (-08:00),,,12/31/11 5:11 PM (-06:00),
flytecomm,2011-12-31-AA-1544-SAN-ORD,,12/31/11 11:47 AM (-08:00),,,12/31/11 5:11 PM (-06:00),
flightaware,2011-12-31-AA-1544-SAN-ORD,2011-12-31 11:25AM PST,2011-12-31 11:47AM PST, 27 ,2011-12-31 05:16PM CST,2011-12-31 05:08PM CST, H11B 
wunderground,2011-12-31-AA-1544-SAN-ORD,2011-12-31 11:25AM PST,2011-12-31 11:47AM PST, 27 ,2011-12-31 05:16PM CST,2011-12-31 05:08PM CST, H11B 
flights,2011-12-31-AA-1544-SAN-ORD,11:25 AM  Sat 31-Dec-2011,11:29 AM  Sat 31-Dec-2011,27,05:25 PM  Sat 31-Dec-2011,05:14 PM  Sat 31-Dec-2011,H11B
businesstravellogue,2011-12-31-AA-1544-SAN-ORD,11:25 AM  Sat 31-Dec-2011,11:29 AM  Sat 31-Dec-2011,27,05:25 PM  Sat 31-Dec-2011,05:14 PM  Sat 31-Dec-2011,H11B
flylouisville,2011-12-31-AA-1544-SAN-ORD,11:25 AM  Sat 31-Dec-2011,11:29 AM  Sat 31-Dec-2011,27,05:25 PM  Sat 31-Dec-2011,05:14 PM  Sat 31-Dec-2011,H11B
world-flight-tracker,2011-12-31-AA-1544-SAN-ORD,2011-12-31 11:25 AM,2011-12-31 11:29 AM,,2011-12-31 5:25 PM,2011-12-31 5:14 PM,
flightview,2011-12-31-AA-1544-SAN-ORD,11:25 AM- Dec 31,11:47 AM- Dec 31,Terminal 2 - 27,5:25 PM- Dec 31,5:14 PM- Dec 31,Terminal 3 - H11B
panynj,2011-12-31-AA-1544-SAN-ORD,11:25 AM- Dec 31,11:47 AM- Dec 31,Terminal 2 - 27,5:25 PM- Dec 31,5:14 PM- Dec 31,Terminal 3 - H11B
gofox,2011-12-31-AA-1544-SAN-ORD,11:25 AM- Dec 31,11:47 AM- Dec 31,,5:25 PM- Dec 31,5:14 PM- Dec 31,
foxbusiness,2011-12-31-AA-1544-SAN-ORD,11:25 AM- Dec 31,11:47 AM- Dec 31,Terminal 2 - 27,5:25 PM- Dec 31,5:14 PM- Dec 31,Terminal 3 - H11B
allegiantair,2011-12-31-AA-1544-SAN-ORD,11:25 AM- Dec 31,11:47 AM- Dec 31,Terminal 2 - 27,5:25 PM- Dec 31,5:14 PM- Dec 31,Terminal 3 - H11B
boston,2011-12-31-AA-1544-SAN-ORD,11:25 AM- Dec 31,11:47 AM- Dec 31,,5:25 PM- Dec 31,5:13 PM- Dec 31,
travelocity,2011-12-31-AA-1544-SAN-ORD,Dec 31 - 11:25am,Dec 31 - 11:29am,27/T2,Dec 31 - 5:25pm,Dec 31 - 5:14pm,H11B/T3
orbitz,2011-12-31-AA-1544-SAN-ORD,11:25aDec 31,11:29aDec 31, 27,5:25pDec 31,5:14pDec 31, H11B
weather,2011-12-31-AA-1544-SAN-ORD,2011-12-31 11:25 AM,,,2011-12-31 05:25 PM,,
ord,2011-12-31-AA-1544-SAN-ORD,2011-12-31 11:25 AM,,27,2011-12-31 5:25 PM,,H11B
usatoday,2011-12-31-AA-1544-SAN-ORD,2011-12-31 11:25 AM,,,2011-12-31 05:25 PM,,
mytripandmore,2011-12-31-AA-1544-SAN-ORD,11:25aDec 31,11:29aDec 31, 27,5:25pDec 31,5:14pDec 31, H11B
flightarrival,2011-12-31-AA-1544-SAN-ORD,2011-12-31 11:25 AM,,,2011-12-31 05:25 PM,,
ua,2011-12-31-UA-2945-PHL-CLT,Sat- Dec 31 12:00 AM,Sat- Dec 31 4:11 AM,C30,Sat- Dec 31 1:45 PM,Sat- Dec 31 1:10 PM,C17
airtravelcenter,2011-12-31-UA-2945-PHL-CLT,12/31/11 12:00 PM (-05:00),,,12/31/11 1:45 PM (-05:00),,
myrateplan,2011-12-31-UA-2945-PHL-CLT,12/31/11 12:00 PM (-05:00),,,12/31/11 1:45 PM (-05:00),,
helloflight,2011-12-31-UA-2945-PHL-CLT,12/31/11 12:00 PM (-05:00),,,12/31/11 1:45 PM (-05:00),,
flytecomm,2011-12-31-UA-2945-PHL-CLT,12/31/11 12:00 PM (-05:00),,,12/31/11 1:45 PM (-05:00),,
flightaware,2011-12-31-UA-2945-PHL-CLT,2011-12-31 12:00PM EST,2011-12-31 12:03PM EST,,2011-12-31 01:35PM EST,2011-12-31 01:07PM EST,
wunderground,2011-12-31-UA-2945-PHL-CLT,2011-12-31 12:00PM EST,2011-12-31 12:03PM EST,,2011-12-31 01:35PM EST,2011-12-31 01:07PM EST,
flights,2011-12-31-UA-2945-PHL-CLT,12:00 PM  Sat 31-Dec-2011,11:52 AM  Sat 31-Dec-2011,C30,01:45 PM  Sat 31-Dec-2011,01:10 PM  Sat 31-Dec-2011,C17
businesstravellogue,2011-12-31-UA-2945-PHL-CLT,12:00 PM  Sat 31-Dec-2011,11:52 AM  Sat 31-Dec-2011,C30,01:45 PM  Sat 31-Dec-2011,01:10 PM  Sat 31-Dec-2011,C17
flylouisville,2011-12-31-UA-2945-PHL-CLT,12:00 PM  Sat 31-Dec-2011,11:52 AM  Sat 31-Dec-2011,C30,01:45 PM  Sat 31-Dec-2011,01:10 PM  Sat 31-Dec-2011,C17
flightstats,2011-12-31-UA-2945-PHL-CLT,2011-12-31 12:00 PM,2011-12-31 11:52 AM,,2011-12-31 1:45 PM,2011-12-31 1:10 PM,
quicktrip,2011-12-31-UA-2945-PHL-CLT,2011-12-31 12:00 PM,2011-12-31 11:52 AM,,2011-12-31 1:45 PM,2011-12-31 1:10 PM,
world-flight-tracker,2011-12-31-UA-2945-PHL-CLT,2011-12-31 12:00 PM,2011-12-31 11:52 AM,,2011-12-31 1:45 PM,2011-12-31 1:10 PM,
flightview,2011-12-31-UA-2945-PHL-CLT,12:00 PM- Dec 31,12:04 PM- Dec 31,,1:45 PM- Dec 31,1:08 PM- Dec 31,
panynj,2011-12-31-UA-2945-PHL-CLT,12:00 PM- Dec 31,12:04 PM- Dec 31,,1:45 PM- Dec 31,1:08 PM- Dec 31,
gofox,2011-12-31-UA-2945-PHL-CLT,12:00 PM- Dec 31,12:04 PM- Dec 31,,1:45 PM- Dec 31,1:08 PM- Dec 31,
foxbusiness,2011-12-31-UA-2945-PHL-CLT,12:00 PM- Dec 31,12:04 PM- Dec 31,,1:45 PM- Dec 31,1:08 PM- Dec 31,
allegiantair,2011-12-31-UA-2945-PHL-CLT,12:00 PM- Dec 31,12:04 PM- Dec 31,,1:45 PM- Dec 31,1:08 PM- Dec 31,
boston,2011-12-31-UA-2945-PHL-CLT,12:00 PM- Dec 31,12:04 PM- Dec 31,,1:45 PM- Dec 31,1:08 PM- Dec 31,
travelocity,2011-12-31-UA-2945-PHL-CLT,Dec 31 - 12:00noon,Dec 31 - Contact Airline,Not provided by airline,Dec 31 - 1:45pm,Dec 31 - Contact Airline,Not provided by airline
orbitz,2011-12-31-UA-2945-PHL-CLT,12:00pDec 31,11:52aDec 31, -,1:45pDec 31,1:10pDec 31, -
weather,2011-12-31-UA-2945-PHL-CLT,2011-12-31 12:00 PM,,,2011-12-31 01:45 PM,,
ifly,2011-12-31-UA-2945-PHL-CLT,2011-12-31 12:00 PM,2011-12-31 11:52 AM,,2011-12-31 1:45 PM,2011-12-31 1:10 PM,
flightarrival,2011-12-31-UA-2945-PHL-CLT,2011-12-31 12:00 PM,2011-12-31 11:52 AM,,2011-12-31 1:45 PM,2011-12-31 1:10 PM,
ua,2011-12-31-UA-5487-SFO-MRY,Sat- Dec 31 10:30 AM,Sat- Dec 31 11:58 AM,76B,Sat- Dec 31 11:17 AM,Sat- Dec 31 12:38 PM,--
airtravelcenter,2011-12-31-UA-5487-SFO-MRY,,12/31/11 12:10 PM (-08:00),,,12/31/11 12:29 PM (-08:00),
myrateplan,2011-12-31-UA-5487-SFO-MRY,,12/31/11 12:10 PM (-08:00),,,12/31/11 12:29 PM (-08:00),
helloflight,2011-12-31-UA-5487-SFO-MRY,,12/31/11 12:10 PM (-08:00),,,12/31/11 12:29 PM (-08:00),
flytecomm,2011-12-31-UA-5487-SFO-MRY,,12/31/11 12:10 PM (-08:00),,,12/31/11 12:29 PM (-08:00),
flights,2011-12-31-UA-5487-SFO-MRY,,2011-12-31 11:58 AM,76B,,2011-12-31 12:38 PM,
businesstravellogue,2011-12-31-UA-5487-SFO-MRY,,2011-12-31 11:58 AM,76B,,2011-12-31 12:38 PM,
flylouisville,2011-12-31-UA-5487-SFO-MRY,,2011-12-31 11:58 AM,76B,,2011-12-31 12:38 PM,
flightview,2011-12-31-UA-5487-SFO-MRY,,12:10 PMDec 31,,,12:38 PMDec 31,
panynj,2011-12-31-UA-5487-SFO-MRY,,12:10 PMDec 31,,,12:38 PMDec 31,
gofox,2011-12-31-UA-5487-SFO-MRY,,12:10 PMDec 31,,,12:38 PMDec 31,
